ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,CODE
3,23,8,6,1,179,51,18,38,205.917,92,0,1,0,1,0,0,89.0,170.0,31.0,2,
3,18,8,2,1,179,51,18,38,205.917,92,0,1,0,1,0,0,89.0,170.0,31.0,8,
2,18,8,5,1,235,29,12,48,205.917,92,0,1,1,0,1,5,88.0,163.0,33.0,8,
1,23,8,5,1,235,11,14,37,205.917,92,0,3,1,0,0,1,88.0,172.0,29.0,4,
2,18,8,2,1,235,29,12,48,205.917,92,0,1,1,0,1,5,88.0,163.0,33.0,8,
3,23,8,2,1,179,51,18,38,205.917,92,0,1,0,1,0,0,89.0,170.0,31.0,2,
10,23,8,2,1,361,52,3,28,205.917,92,0,1,1,1,0,4,80.0,172.0,27.0,1,
11,24,8,3,1,289,36,13,33,205.917,92,0,1,2,1,0,1,90.0,172.0,30.0,8,
19,11,8,5,1,291,50,12,32,205.917,92,0,1,0,1,0,0,65.0,169.0,23.0,4,
2,28,8,6,1,235,29,12,48,205.917,92,0,1,1,0,1,5,88.0,163.0,33.0,8,
20,23,8,6,1,260,50,11,36,205.917,92,0,1,4,1,0,0,65.0,168.0,23.0,4,
27,23,9,3,1,184,42,7,27,241.476,92,0,1,0,0,0,0,58.0,167.0,21.0,2,
34,23,9,2,1,118,10,10,37,241.476,92,0,1,0,0,0,0,83.0,172.0,28.0,4,
3,23,9,3,1,179,51,18,38,241.476,92,0,1,0,1,0,0,89.0,170.0,31.0,4,
5,19,9,3,1,235,20,13,43,241.476,92,0,1,1,1,0,0,106.0,167.0,38.0,8,
14,23,9,4,1,155,12,14,34,241.476,92,0,1,2,1,0,0,95.0,196.0,25.0,2,
34,23,9,2,1,118,10,10,37,241.476,92,0,1,0,0,0,0,83.0,172.0,28.0,3,
3,23,9,3,1,179,51,18,38,241.476,92,0,1,0,1,0,0,89.0,170.0,31.0,3,
15,23,9,5,1,291,31,12,40,241.476,92,0,1,1,1,0,1,73.0,171.0,25.0,4,
20,22,9,6,1,260,50,11,36,241.476,92,0,1,4,1,0,0,65.0,168.0,23.0,8,
15,14,9,2,4,291,31,12,40,241.476,92,0,1,1,1,0,1,73.0,171.0,25.0,32,
20,0,9,2,4,260,50,11,36,241.476,92,1,1,4,1,0,0,65.0,168.0,23.0,0,
29,0,9,2,4,225,26,9,28,241.476,92,1,1,1,0,0,2,69.0,169.0,24.0,0,
28,23,9,3,4,225,26,9,28,241.476,92,0,1,1,0,0,2,69.0,169.0,24.0,2,
34,23,9,3,4,118,10,10,37,241.476,92,0,1,0,0,0,0,83.0,172.0,28.0,2,
11,0,9,3,4,289,36,13,33,241.476,92,1,1,2,1,0,1,90.0,172.0,30.0,0,
36,0,9,3,4,118,13,18,50,241.476,92,1,1,1,1,0,0,98.0,178.0,31.0,0,
28,18,9,4,4,225,26,9,28,241.476,92,0,1,1,0,0,2,69.0,169.0,24.0,3,
3,23,9,4,4,179,51,18,38,241.476,92,0,1,0,1,0,0,89.0,170.0,31.0,3,
13,0,9,4,4,369,17,12,31,241.476,92,1,1,3,1,0,0,70.0,169.0,25.0,0,
33,23,9,6,4,248,25,14,47,241.476,92,0,1,2,0,0,1,86.0,165.0,32.0,1,
3,23,9,6,4,179,51,18,38,241.476,92,0,1,0,1,0,0,89.0,170.0,31.0,3,
20,23,9,6,4,260,50,11,36,241.476,92,0,1,4,1,0,0,65.0,168.0,23.0,4,
3,23,10,3,4,179,51,18,38,253.465,93,0,1,0,1,0,0,89.0,170.0,31.0,3,
34,23,10,3,4,118,10,10,37,253.465,93,0,1,0,0,0,0,83.0,172.0,28.0,3,
36,0,10,4,4,118,13,18,50,253.465,93,1,1,1,1,0,0,98.0,178.0,31.0,0,
22,23,10,5,4,179,26,9,30,253.465,93,0,3,0,0,0,0,56.0,171.0,19.0,1,
3,23,10,6,4,179,51,18,38,253.465,93,0,1,0,1,0,0,89.0,170.0,31.0,3,
28,23,10,6,4,225,26,9,28,253.465,93,0,1,1,0,0,2,69.0,169.0,24.0,3,
34,23,10,3,4,118,10,10,37,253.465,93,0,1,0,0,0,0,83.0,172.0,28.0,3,
28,23,10,4,4,225,26,9,28,253.465,93,0,1,1,0,0,2,69.0,169.0,24.0,2,
33,23,10,4,4,248,25,14,47,253.465,93,0,1,2,0,0,1,86.0,165.0,32.0,2,
15,23,10,5,4,291,31,12,40,253.465,93,0,1,1,1,0,1,73.0,171.0,25.0,5,
3,23,10,4,4,179,51,18,38,253.465,93,0,1,0,1,0,0,89.0,170.0,31.0,8,
28,23,10,4,4,225,26,9,28,253.465,93,0,1,1,0,0,2,69.0,169.0,24.0,3,
20,19,10,5,4,260,50,11,36,253.465,93,0,1,4,1,0,0,65.0,168.0,23.0,16,
15,14,10,3,4,291,31,12,40,253.465,93,0,1,1,1,0,1,73.0,171.0,25.0,8,
28,28,10,3,4,225,26,9,28,253.465,93,0,1,1,0,0,2,69.0,169.0,24.0,2,
11,26,10,4,4,289,36,13,33,253.465,93,0,1,2,1,0,1,90.0,172.0,30.0,8,
10,23,10,6,4,361,52,3,28,253.465,93,0,1,1,1,0,4,80.0,172.0,27.0,1,
20,28,10,6,4,260,50,11,36,253.465,93,0,1,4,1,0,0,65.0,168.0,23.0,3,
3,23,11,5,4,179,51,18,38,306.345,93,0,1,0,1,0,0,89.0,170.0,31.0,1,
28,23,11,4,4,225,26,9,28,306.345,93,0,1,1,0,0,2,69.0,169.0,24.0,1,
3,13,11,5,4,179,51,18,38,306.345,93,0,1,0,1,0,0,89.0,170.0,31.0,8,
17,21,11,5,4,179,22,17,40,306.345,93,0,2,2,0,1,0,63.0,170.0,22.0,8,
15,23,11,5,4,291,31,12,40,306.345,93,0,1,1,1,0,1,73.0,171.0,25.0,5,
14,10,11,2,4,155,12,14,34,306.345,93,0,1,2,1,0,0,95.0,196.0,25.0,32,
6,22,11,2,4,189,29,13,33,306.345,93,0,1,2,0,0,2,69.0,167.0,25.0,8,
15,14,11,2,4,291,31,12,40,306.345,93,0,1,1,1,0,1,73.0,171.0,25.0,40,
28,23,11,4,4,225,26,9,28,306.345,93,0,1,1,0,0,2,69.0,169.0,24.0,1,
14,6,11,6,4,155,12,14,34,306.345,93,0,1,2,1,0,0,95.0,196.0,25.0,8,
28,23,11,4,4,225,26,9,28,306.345,93,0,1,1,0,0,2,69.0,169.0,24.0,3,
17,21,11,4,4,179,22,17,40,306.345,93,0,2,2,0,1,0,63.0,170.0,22.0,8,
28,13,11,6,4,225,26,9,28,306.345,93,0,1,1,0,0,2,69.0,169.0,24.0,3,
20,28,11,6,4,260,50,11,36,306.345,93,0,1,4,1,0,0,65.0,168.0,23.0,4,
33,28,11,2,4,248,25,14,47,306.345,93,0,1,2,0,0,1,86.0,165.0,32.0,1,
28,28,11,3,4,225,26,9,28,306.345,93,0,1,1,0,0,2,69.0,169.0,24.0,3,
11,7,11,4,4,289,36,13,33,306.345,93,0,1,2,1,0,1,90.0,172.0,30.0,24,
15,23,11,5,4,291,31,12,40,306.345,93,0,1,1,1,0,1,73.0,171.0,25.0,3,
33,23,12,3,4,248,25,14,47,261.306,97,0,1,2,0,0,1,86.0,165.0,32.0,1,
34,19,12,3,4,118,10,10,37,261.306,97,0,1,0,0,0,0,83.0,172.0,28.0,64,
36,23,12,4,4,118,13,18,50,261.306,97,0,1,1,1,0,0,98.0,178.0,31.0,2,
1,26,12,4,4,235,11,14,37,261.306,97,0,3,1,0,0,1,88.0,172.0,29.0,8,
28,23,12,5,4,225,26,9,28,261.306,97,0,1,1,0,0,2,69.0,169.0,24.0,2,
20,26,12,6,4,260,50,11,36,261.306,97,0,1,4,1,0,0,65.0,168.0,23.0,8,
34,19,12,3,4,118,10,10,37,261.306,97,0,1,0,0,0,0,83.0,172.0,28.0,56,
10,22,12,4,4,361,52,3,28,261.306,97,0,1,1,1,0,4,80.0,172.0,27.0,8,
28,28,12,5,4,225,26,9,28,261.306,97,0,1,1,0,0,2,69.0,169.0,24.0,3,
20,28,12,6,4,260,50,11,36,261.306,97,0,1,4,1,0,0,65.0,168.0,23.0,3,
28,23,12,3,4,225,26,9,28,261.306,97,0,1,1,0,0,2,69.0,169.0,24.0,2,
10,22,12,4,4,361,52,3,28,261.306,97,0,1,1,1,0,4,80.0,172.0,27.0,8,
34,27,12,6,4,118,10,10,37,261.306,97,0,1,0,0,0,0,83.0,172.0,28.0,2,
24,19,12,6,2,246,25,16,41,261.306,97,0,1,0,1,0,0,67.0,170.0,23.0,8,
28,23,12,6,2,225,26,9,28,261.306,97,0,1,1,0,0,2,69.0,169.0,24.0,2,
28,23,1,4,2,225,26,9,28,308.593,95,0,1,1,0,0,2,69.0,169.0,24.0,1,
34,19,1,2,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,1,
34,27,1,3,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,1,
14,18,1,3,2,155,12,14,34,308.593,95,0,1,2,1,0,0,95.0,196.0,25.0,8,
28,27,1,4,2,225,26,9,28,308.593,95,0,1,1,0,0,2,69.0,169.0,24.0,2,
27,23,1,5,2,184,42,7,27,308.593,95,0,1,0,0,0,0,58.0,167.0,21.0,2,
28,28,1,5,2,225,26,9,28,308.593,95,0,1,1,0,0,2,69.0,169.0,24.0,2,
28,27,1,6,2,225,26,9,28,308.593,95,0,1,1,0,0,2,69.0,169.0,24.0,1,
34,27,1,2,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
28,27,1,3,2,225,26,9,28,308.593,95,0,1,1,0,0,2,69.0,169.0,24.0,2,
34,27,1,3,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
34,27,1,4,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
34,27,1,5,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
34,27,1,6,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
34,27,1,2,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
34,27,1,3,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
22,18,1,3,2,179,26,9,30,308.593,95,0,3,0,0,0,0,56.0,171.0,19.0,8,
11,18,1,3,2,289,36,13,33,308.593,95,0,1,2,1,0,1,90.0,172.0,30.0,8,
34,27,1,4,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
27,23,1,5,2,184,42,7,27,308.593,95,0,1,0,0,0,0,58.0,167.0,21.0,2,
34,27,1,5,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,2,
34,27,1,2,2,118,10,10,37,308.593,95,0,1,0,0,0,0,83.0,172.0,28.0,0,
28,23,1,3,2,225,26,9,28,308.593,95,0,1,1,0,0,2,69.0,169.0,24.0,1,
11,22,1,5,2,289,36,13,33,308.593,95,0,1,2,1,0,1,90.0,172.0,30.0,3,
27,23,2,6,2,184,42,7,27,302.585,99,0,1,0,0,0,0,58.0,167.0,21.0,1,
24,1,2,4,2,246,25,16,41,302.585,99,0,1,0,1,0,0,67.0,170.0,23.0,8,
3,11,2,4,2,179,51,18,38,302.585,99,0,1,0,1,0,0,89.0,170.0,31.0,8,
14,28,2,5,2,155,12,14,34,302.585,99,0,1,2,1,0,0,95.0,196.0,25.0,2,
6,23,2,5,2,189,29,13,33,302.585,99,0,1,2,0,0,2,69.0,167.0,25.0,8,
20,28,2,6,2,260,50,11,36,302.585,99,0,1,4,1,0,0,65.0,168.0,23.0,2,
11,22,2,6,2,289,36,13,33,302.585,99,0,1,2,1,0,1,90.0,172.0,30.0,8,
31,11,2,2,2,388,15,9,50,302.585,99,0,1,0,0,0,0,76.0,178.0,24.0,8,
31,1,2,3,2,388,15,9,50,302.585,99,0,1,0,0,0,0,76.0,178.0,24.0,8,
28,28,2,2,2,225,26,9,28,302.585,99,0,1,1,0,0,2,69.0,169.0,24.0,2,
28,23,2,3,2,225,26,9,28,302.585,99,0,1,1,0,0,2,69.0,169.0,24.0,2,
22,23,2,3,2,179,26,9,30,302.585,99,0,3,0,0,0,0,56.0,171.0,19.0,1,
27,23,2,3,2,184,42,7,27,302.585,99,0,1,0,0,0,0,58.0,167.0,21.0,8,
28,25,2,5,2,225,26,9,28,302.585,99,0,1,1,0,0,2,69.0,169.0,24.0,3,
18,18,2,2,2,330,16,4,28,302.585,99,0,2,0,0,0,0,84.0,182.0,25.0,8,
18,23,2,3,2,330,16,4,28,302.585,99,0,2,0,0,0,0,84.0,182.0,25.0,1,
28,23,2,4,2,225,26,9,28,302.585,99,0,1,1,0,0,2,69.0,169.0,24.0,1,
6,19,2,5,2,189,29,13,33,302.585,99,0,1,2,0,0,2,69.0,167.0,25.0,8,
19,28,3,3,2,291,50,12,32,343.253,95,0,1,0,1,0,0,65.0,169.0,23.0,2,
20,19,3,3,2,260,50,11,36,343.253,95,0,1,4,1,0,0,65.0,168.0,23.0,8,
30,19,3,3,2,157,27,6,29,343.253,95,0,1,0,1,1,0,75.0,185.0,22.0,3,
17,17,3,3,2,179,22,17,40,343.253,95,0,2,2,0,1,0,63.0,170.0,22.0,8,
15,22,3,4,2,291,31,12,40,343.253,95,0,1,1,1,0,1,73.0,171.0,25.0,8,
20,13,3,4,2,260,50,11,36,343.253,95,0,1,4,1,0,0,65.0,168.0,23.0,8,
22,13,3,5,2,179,26,9,30,343.253,95,0,3,0,0,0,0,56.0,171.0,19.0,8,
33,14,3,6,2,248,25,14,47,343.253,95,0,1,2,0,0,1,86.0,165.0,32.0,3,
20,13,3,6,2,260,50,11,36,343.253,95,0,1,4,1,0,0,65.0,168.0,23.0,40,
17,11,3,2,2,179,22,17,40,343.253,95,0,2,2,0,1,0,63.0,170.0,22.0,40,
14,1,3,2,2,155,12,14,34,343.253,95,0,1,2,1,0,0,95.0,196.0,25.0,16,
20,26,3,2,2,260,50,11,36,343.253,95,0,1,4,1,0,0,65.0,168.0,23.0,16,
14,13,3,3,2,155,12,14,34,343.253,95,0,1,2,1,0,0,95.0,196.0,25.0,8,
11,6,3,5,2,289,36,13,33,343.253,95,0,1,2,1,0,1,90.0,172.0,30.0,8,
17,8,3,5,2,179,22,17,40,343.253,95,0,2,2,0,1,0,63.0,170.0,22.0,8,
20,28,3,6,2,260,50,11,36,343.253,95,0,1,4,1,0,0,65.0,168.0,23.0,4,
28,23,3,6,2,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,1,
7,14,3,2,2,279,5,14,39,343.253,95,0,1,2,1,1,0,68.0,168.0,24.0,8,
3,13,3,3,2,179,51,18,38,343.253,95,0,1,0,1,0,0,89.0,170.0,31.0,24,
28,23,3,4,2,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,2,
28,11,3,2,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,8,
22,13,3,2,3,179,26,9,30,343.253,95,0,3,0,0,0,0,56.0,171.0,19.0,1,
28,11,3,3,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,8,
28,11,3,4,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,16,
3,13,3,4,3,179,51,18,38,343.253,95,0,1,0,1,0,0,89.0,170.0,31.0,3,
7,14,3,5,3,279,5,14,39,343.253,95,0,1,2,1,1,0,68.0,168.0,24.0,16,
28,28,3,6,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,2,
33,14,3,6,3,248,25,14,47,343.253,95,0,1,2,0,0,1,86.0,165.0,32.0,3,
28,28,3,2,3,225,26,9,28,343.253,95,0,1,1,0,0,2,69.0,169.0,24.0,1,
15,28,4,4,3,291,31,12,40,326.452,96,0,1,1,1,0,1,73.0,171.0,25.0,1,
28,23,4,4,3,225,26,9,28,326.452,96,0,1,1,0,0,2,69.0,169.0,24.0,1,
14,28,4,3,3,155,12,14,34,326.452,96,0,1,2,1,0,0,95.0,196.0,25.0,1,
24,13,4,4,3,246,25,16,41,326.452,96,0,1,0,1,0,0,67.0,170.0,23.0,24,
14,23,4,5,3,155,12,14,34,326.452,96,0,1,2,1,0,0,95.0,196.0,25.0,1,
28,28,4,6,3,225,26,9,28,326.452,96,0,1,1,0,0,2,69.0,169.0,24.0,2,
20,28,4,6,3,260,50,11,36,326.452,96,0,1,4,1,0,0,65.0,168.0,23.0,4,
3,13,4,4,3,179,51,18,38,326.452,96,0,1,0,1,0,0,89.0,170.0,31.0,24,
36,23,4,5,3,118,13,18,50,326.452,96,0,1,1,1,0,0,98.0,178.0,31.0,1,
15,23,4,6,3,291,31,12,40,326.452,96,0,1,1,1,0,1,73.0,171.0,25.0,3,
24,14,4,6,3,246,25,16,41,326.452,96,0,1,0,1,0,0,67.0,170.0,23.0,8,
15,28,4,6,3,291,31,12,40,326.452,96,0,1,1,1,0,1,73.0,171.0,25.0,1,
33,28,4,6,3,248,25,14,47,326.452,96,0,1,2,0,0,1,86.0,165.0,32.0,8,
20,19,4,6,3,260,50,11,36,326.452,96,0,1,4,1,0,0,65.0,168.0,23.0,56,
11,19,4,3,3,289,36,13,33,326.452,96,0,1,2,1,0,1,90.0,172.0,30.0,8,
14,12,4,4,3,155,12,14,34,326.452,96,0,1,2,1,0,0,95.0,196.0,25.0,24,
23,19,4,4,3,378,49,11,36,326.452,96,0,1,2,0,1,4,65.0,174.0,21.0,8,
11,13,4,5,3,289,36,13,33,326.452,96,0,1,2,1,0,1,90.0,172.0,30.0,16,
1,7,4,6,3,235,11,14,37,326.452,96,0,3,1,0,0,1,88.0,172.0,29.0,3,
2,0,4,2,3,235,29,12,48,326.452,96,1,1,1,0,1,5,88.0,163.0,33.0,0,
11,13,5,4,3,289,36,13,33,378.884,92,0,1,2,1,0,1,90.0,172.0,30.0,8,
14,28,5,5,3,155,12,14,34,378.884,92,0,1,2,1,0,0,95.0,196.0,25.0,2,
14,28,5,2,3,155,12,14,34,378.884,92,0,1,2,1,0,0,95.0,196.0,25.0,1,
3,18,5,3,3,179,51,18,38,378.884,92,0,1,0,1,0,0,89.0,170.0,31.0,8,
28,19,5,3,3,225,26,9,28,378.884,92,0,1,1,0,0,2,69.0,169.0,24.0,8,
27,7,5,4,3,184,42,7,27,378.884,92,0,1,0,0,0,0,58.0,167.0,21.0,4,
14,28,5,2,3,155,12,14,34,378.884,92,0,1,2,1,0,0,95.0,196.0,25.0,2,
3,12,5,3,3,179,51,18,38,378.884,92,0,1,0,1,0,0,89.0,170.0,31.0,1,
11,13,5,4,3,289,36,13,33,378.884,92,0,1,2,1,0,1,90.0,172.0,30.0,24,
7,0,5,4,3,279,5,14,39,378.884,92,1,1,2,1,1,0,68.0,168.0,24.0,0,
18,0,5,4,3,330,16,4,28,378.884,92,1,2,0,0,0,0,84.0,182.0,25.0,0,
23,0,5,4,3,378,49,11,36,378.884,92,1,1,2,0,1,4,65.0,174.0,21.0,0,
31,0,5,4,3,388,15,9,50,378.884,92,1,1,0,0,0,0,76.0,178.0,24.0,0,
3,11,5,3,3,179,51,18,38,378.884,92,0,1,0,1,0,0,89.0,170.0,31.0,1,
36,13,5,4,3,118,13,18,50,378.884,92,0,1,1,1,0,0,98.0,178.0,31.0,24,
10,22,5,6,3,361,52,3,28,378.884,92,0,1,1,1,0,4,80.0,172.0,27.0,8,
24,19,6,2,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,8,
10,22,6,2,3,361,52,3,28,377.55,94,0,1,1,1,0,4,80.0,172.0,27.0,8,
24,10,6,3,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,24,
15,23,6,5,3,291,31,12,40,377.55,94,0,1,1,1,0,1,73.0,171.0,25.0,4,
24,10,6,6,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,8,
3,11,6,2,3,179,51,18,38,377.55,94,0,1,0,1,0,0,89.0,170.0,31.0,8,
14,23,6,2,3,155,12,14,34,377.55,94,0,1,2,1,0,0,95.0,196.0,25.0,4,
24,10,6,2,3,246,25,16,41,377.55,94,0,1,0,1,0,0,67.0,170.0,23.0,8,
36,13,6,4,3,118,13,18,50,377.55,94,0,1,1,1,0,0,98.0,178.0,31.0,8,
1,13,6,6,3,235,11,14,37,377.55,94,0,3,1,0,0,1,88.0,172.0,29.0,16,
36,23,6,3,3,118,13,18,50,377.55,94,0,1,1,1,0,0,98.0,178.0,31.0,1,
36,13,6,4,3,118,13,18,50,377.55,94,0,1,1,1,0,0,98.0,178.0,31.0,80,
23,22,6,5,3,378,49,11,36,377.55,94,0,1,2,0,1,4,65.0,174.0,21.0,8,
3,11,6,6,3,179,51,18,38,377.55,94,0,1,0,1,0,0,89.0,170.0,31.0,2,
32,28,6,2,1,289,48,29,49,377.55,94,0,1,0,0,0,2,108.0,172.0,36.0,2,
28,28,6,5,1,225,26,9,28,377.55,94,0,1,1,0,0,2,69.0,169.0,24.0,2,
14,19,7,3,1,155,12,14,34,275.312,98,0,1,2,1,0,0,95.0,196.0,25.0,16,
36,1,7,4,1,118,13,18,50,275.312,98,0,1,1,1,0,0,98.0,178.0,31.0,8,
34,5,7,6,1,118,10,10,37,275.312,98,0,1,0,0,0,0,83.0,172.0,28.0,8,
34,26,7,6,1,118,10,10,37,275.312,98,0,1,0,0,0,0,83.0,172.0,28.0,4,
18,26,7,3,1,330,16,4,28,275.312,98,0,2,0,0,0,0,84.0,182.0,25.0,8,
22,18,7,5,1,179,26,9,30,275.312,98,0,3,0,0,0,0,56.0,171.0,19.0,8,
14,25,7,6,1,155,12,14,34,275.312,98,0,1,2,1,0,0,95.0,196.0,25.0,2,
18,1,7,2,1,330,16,4,28,275.312,98,0,2,0,0,0,0,84.0,182.0,25.0,8,
18,1,7,3,1,330,16,4,28,275.312,98,0,2,0,0,0,0,84.0,182.0,25.0,8,
30,25,7,2,1,157,27,6,29,275.312,98,0,1,0,1,1,0,75.0,185.0,22.0,3,
10,22,7,3,1,361,52,3,28,275.312,98,0,1,1,1,0,4,80.0,172.0,27.0,8,
11,26,7,4,1,289,36,13,33,275.312,98,0,1,2,1,0,1,90.0,172.0,30.0,8,
3,26,7,5,1,179,51,18,38,275.312,98,0,1,0,1,0,0,89.0,170.0,31.0,8,
11,19,7,2,1,289,36,13,33,275.312,98,0,1,2,1,0,1,90.0,172.0,30.0,32,
11,19,7,5,1,289,36,13,33,275.312,98,0,1,2,1,0,1,90.0,172.0,30.0,8,
20,0,7,5,1,260,50,11,36,275.312,98,1,1,4,1,0,0,65.0,168.0,23.0,0,
11,19,8,6,1,289,36,13,33,265.615,94,0,1,2,1,0,1,90.0,172.0,30.0,8,
30,19,8,6,1,157,27,6,29,265.615,94,0,1,0,1,1,0,75.0,185.0,22.0,3,
11,23,8,2,1,289,36,13,33,265.615,94,0,1,2,1,0,1,90.0,172.0,30.0,1,
9,18,8,3,1,228,14,16,58,265.615,94,0,1,2,0,0,1,65.0,172.0,22.0,8,
26,13,8,5,1,300,26,13,43,265.615,94,0,1,2,1,1,1,77.0,175.0,25.0,1,
26,14,8,5,1,300,26,13,43,265.615,94,0,1,2,1,1,1,77.0,175.0,25.0,2,
20,28,8,6,1,260,50,11,36,265.615,94,0,1,4,1,0,0,65.0,168.0,23.0,4,
11,23,8,3,1,289,36,13,33,265.615,94,0,1,2,1,0,1,90.0,172.0,30.0,4,
33,23,8,4,1,248,25,14,47,265.615,94,0,1,2,0,0,1,86.0,165.0,32.0,1,
21,11,8,5,1,268,11,8,33,265.615,94,0,2,0,0,0,0,79.0,178.0,25.0,8,
22,23,8,5,1,179,26,9,30,265.615,94,0,3,0,0,0,0,56.0,171.0,19.0,1,
36,13,8,5,1,118,13,18,50,265.615,94,0,1,1,1,0,0,98.0,178.0,31.0,3,
33,25,8,2,1,248,25,14,47,265.615,94,0,1,2,0,0,1,86.0,165.0,32.0,2,
1,23,8,3,1,235,11,14,37,265.615,94,0,3,1,0,0,1,88.0,172.0,29.0,1,
36,23,8,5,1,118,13,18,50,265.615,94,0,1,1,1,0,0,98.0,178.0,31.0,1,
1,19,8,5,1,235,11,14,37,265.615,94,0,3,1,0,0,1,88.0,172.0,29.0,8,
10,8,8,3,1,361,52,3,28,265.615,94,0,1,1,1,0,4,80.0,172.0,27.0,8,
27,6,8,4,1,184,42,7,27,265.615,94,0,1,0,0,0,0,58.0,167.0,21.0,8,
3,11,9,2,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,8,
3,23,9,6,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,3,
11,19,9,4,1,289,36,13,33,294.217,81,0,1,2,1,0,1,90.0,172.0,30.0,24,
5,0,9,5,1,235,20,13,43,294.217,81,1,1,1,1,0,0,106.0,167.0,38.0,0,
24,9,9,2,1,246,25,16,41,294.217,81,0,1,0,1,0,0,67.0,170.0,23.0,16,
15,28,9,3,1,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,3,
8,0,9,3,1,231,35,14,39,294.217,81,1,1,2,1,0,2,100.0,170.0,35.0,0,
19,0,9,3,1,291,50,12,32,294.217,81,1,1,0,1,0,0,65.0,169.0,23.0,0,
3,13,9,4,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,8,
24,9,9,4,1,246,25,16,41,294.217,81,0,1,0,1,0,0,67.0,170.0,23.0,32,
3,23,9,5,1,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,1,
15,28,9,6,1,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,4,
20,28,9,6,1,260,50,11,36,294.217,81,0,1,4,1,0,0,65.0,168.0,23.0,4,
5,26,9,4,4,235,20,13,43,294.217,81,0,1,1,1,0,0,106.0,167.0,38.0,8,
36,28,9,5,4,118,13,18,50,294.217,81,0,1,1,1,0,0,98.0,178.0,31.0,1,
5,0,9,5,4,235,20,13,43,294.217,81,1,1,1,1,0,0,106.0,167.0,38.0,0,
15,28,9,6,4,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,3,
15,7,9,2,4,291,31,12,40,294.217,81,0,1,1,1,0,1,73.0,171.0,25.0,40,
3,13,9,2,4,179,51,18,38,294.217,81,0,1,0,1,0,0,89.0,170.0,31.0,8,
11,24,10,2,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90.0,172.0,30.0,8,
1,26,10,2,4,235,11,14,37,265.017,88,0,3,1,0,0,1,88.0,172.0,29.0,4,
11,26,10,2,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90.0,172.0,30.0,8,
11,22,10,6,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90.0,172.0,30.0,8,
36,0,10,6,4,118,13,18,50,265.017,88,1,1,1,1,0,0,98.0,178.0,31.0,0,
33,0,10,6,4,248,25,14,47,265.017,88,1,1,2,0,0,1,86.0,165.0,32.0,0,
22,1,10,2,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56.0,171.0,19.0,8,
34,7,10,2,4,118,10,10,37,265.017,88,0,1,0,0,0,0,83.0,172.0,28.0,3,
13,22,10,2,4,369,17,12,31,265.017,88,0,1,3,1,0,0,70.0,169.0,25.0,8,
3,28,10,4,4,179,51,18,38,265.017,88,0,1,0,1,0,0,89.0,170.0,31.0,1,
22,1,10,4,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56.0,171.0,19.0,64,
5,0,10,4,4,235,20,13,43,265.017,88,1,1,1,1,0,0,106.0,167.0,38.0,0,
